% Model:              Possion.mph
% Version:            COMSOL 6.3.0.290
% Date:               Apr 7 2025, 14:24
% Dimension:          2
% Nodes:              10201
% Expressions:        5
%
% Length unit:        m
% X                       Y                        u (1)                    ux (1/m)                 uxx (1/m^2)              uy (1/m)                 uyy (1/m^2)
0.3800000000000001        0.43999999999999995      0.050972011074701944     -0.0020477482168042016   -0.6280830108545388      0.044452957785013236     -0.37203154031385566
0.3900000000000001        0.42999999999999994      0.05044500989122634      -0.009521165682507604    -0.6249889345408519      0.049396939587492916     -0.3751260094261397
0.40000000000000013       0.41999999999999993      0.04979348237510889      -0.01699722378701285     -0.6219456899260649      0.054404918131979896     -0.3781686799865156
0.4100000000000001        0.4099999999999999       0.049016839162604        -0.024468730772933434    -0.6189095370397126      0.05946877536591266      -0.3811499697534373
0.42000000000000004       0.3999999999999999       0.04811464809023249      -0.031931267764146565    -0.6138289427932477      0.06458505025153372      -0.38312885608411307
0.43000000000000005       0.3899999999999999       0.04708649292417958      -0.0396478969965508      -0.56407597448856        0.06997122959598245      -0.3262500956667509
0.44000000000000006       0.3799999999999999       0.04595330966889575      -0.028000299300097176    0.16247633474165468      0.06299969383830772      0.8676884583283027
0.45                      0.3699999999999999       0.04521609774357336      -0.014304430831207249    -0.1386445639992644      0.06028627655858254      -0.2692803897722898
0.46                      0.3599999999999999       0.04444942614486173      -0.01582806087893962     -0.20032845398918653     0.06264295262988107      -0.2968639785673304
0.47000000000000003       0.34999999999999987      0.04364642910811088      -0.017164583155964586    -0.2002021133649805      0.06495234455554844      -0.29976343604272415
0.48                      0.33999999999999986      0.042807129276208195     -0.01846627559797831     -0.1981504067464357      0.06727015365065969      -0.30191206134281856
0.49                      0.32999999999999985      0.04193177473501248      -0.01973126127459701     -0.19593880031368371     0.06959463654810794      -0.3041280612104629
0.5                       0.3199999999999999       0.041020708149373655     -0.020954227098143017    -0.19362484653369794     0.07192238642771054      -0.3064429698230242
0                         0.8199999999999997       0                        0.22354400160616453      -0.982593677753948       0                        0
0.010000000000000009      0.8199999999999996       0.002186310332173951     0.21371813778952747      -0.9652422426329137      -0.006085082307318093    -0.03482358106166572
0.019999999999999962      0.8099999999999997       0.004394230719170537     0.21012275477646508      -0.9344016018130361      -0.011476063984217494    -0.06570889661003321
0.029999999999999943      0.7999999999999997       0.006616482613253481     0.2064575707030603       -0.9069957926549819      -0.016215573099805758    -0.09314366645128302
0.03999999999999998       0.7899999999999997       0.008845931307569641     0.20269871440312315      -0.8825870134936906      -0.020344069058510744    -0.11757006764786126
0.04999999999999999       0.7799999999999997       0.011075625522575228     0.19882802844304703      -0.8607872620306694      -0.023899424560543392    -0.139379451981102
0.06                      0.7699999999999997       0.013298821646141544     0.19483191745308315      -0.8412576926262432      -0.02691678351691512     -0.15891314862801664
0.07                      0.7599999999999998       0.015508997128994154     0.19070041660611603      -0.8237049549337598      -0.029428588618177987    -0.176466310677597
0.08000000000000002       0.7499999999999997       0.01769985638806506      0.18642644886793547      -0.8078762782155309      -0.031464706853025104    -0.19229299799798127
0.09000000000000005       0.7399999999999997       0.019865331658579306     0.18200523784376532      -0.7935542915009819      -0.03305260639605323     -0.20661149287786884
0.10000000000000006       0.7299999999999996       0.021999580543890597     0.17743384588682365      -0.7805520921808125      -0.034217555597958804    -0.21960933572665908
0.11000000000000004       0.7199999999999996       0.02409698150132501      0.17271081162616864      -0.7687087956027767      -0.03498282633887184     -0.23144785296898363
0.12                      0.7099999999999996       0.026152128131642964     0.16783586574591203      -0.7578856420803959      -0.03536989147602676     -0.24226610652056024
0.12999999999999995       0.6999999999999996       0.0281598228736975       0.16280970807125184      -0.747962655755714       -0.035398610856855584    -0.25218427555512335
0.1399999999999999        0.6899999999999996       0.0301150705162829       0.15763383258071184      -0.7388358106885562      -0.03508740330344062     -0.2613065194278761
0.1499999999999999        0.6799999999999995       0.03201307180469937      0.1523103898579603       -0.7304146443011632      -0.03445340374470707     -0.2697233848492715
0.15999999999999992       0.6699999999999996       0.033849217324499276     0.14684207879631006      -0.7226202556595354      -0.03351260569887948     -0.27751382225540056
0.16999999999999993       0.6599999999999996       0.03561908177785443      0.14123206117139642      -0.7153836297447924      -0.03227998986608349     -0.284746871854054
0.17999999999999994       0.6499999999999996       0.0373184187208312       0.1354838941004971       -0.7086442350719129      -0.030769639863309273    -0.29148307329899126
0.18999999999999995       0.6399999999999997       0.03894315579677427      0.12960147649458165      -0.7023488490034424      -0.028994846224818183    -0.29777564555445224
0.19999999999999996       0.6299999999999997       0.040489390477846304     0.12358900645217297      -0.6964505720152374      -0.026968199785876834    -0.3036714762616839
0.20999999999999996       0.6199999999999997       0.041953386310634194     0.11745094719786042      -0.690907998116586       -0.02470167550221891     -0.30921195388896194
0.21999999999999997       0.6099999999999997       0.043331569650548234     0.11119199967786564      -0.6856845141137455      -0.022206707664127023    -0.3144336702855526
0.22999999999999998       0.5999999999999998       0.04462052686205031      0.10481708032324599      -0.6807477049004547      -0.01949425736006649     -0.3193690167007617
0.24                      0.5899999999999997       0.04581700195654195      0.09833130280553659      -0.6760688457409287      -0.01657487294089055     -0.32404669243192075
0.25                      0.5799999999999998       0.046917894636309514     0.09173996285934471      -0.6716224656884151      -0.013458744135894207    -0.3284921421517013
0.26                      0.5699999999999998       0.04792025871078149      0.08504852544727148      -0.6673859689748269      -0.010155750382385031    -0.33272793505355125
0.26999999999999996       0.5599999999999998       0.048821300850181396     0.07826261370548693      -0.663339303375551       -0.006675503854520093    -0.3367740969506485
0.27999999999999997       0.5499999999999998       0.04961837964124256      0.07138799924335038      -0.659464666426743       -0.00302738760723531     -0.34064840448377254
0.2899999999999999        0.5399999999999998       0.050309004909866735     0.06443059348254776      -0.6557462420727234      7.794107984475662E-4     -0.3443666488572035
0.29999999999999993       0.5299999999999999       0.0508908372763808       0.057396439814913845     -0.6521699615574157      0.004735869865739151     -0.3479428753154252
0.31                      0.5199999999999999       0.05136168791033603      0.05029170644011849      -0.6487232838510408      0.008833108633852449     -0.3513896031060761
0.32000000000000006       0.5099999999999999       0.051719518453589505     0.04312267980792761      -0.6453949919280149      0.013062364772424617     -0.354718029553859
0.33000000000000007       0.4999999999999999       0.05196244108270255      0.03589575865005257      -0.6421750023284858      0.017414976028329754     -0.35793822084201565
0.3400000000000001        0.4899999999999999       0.05208871868446457      0.028617448624964847     -0.6390541864936949      0.021882364749579164     -0.3610592910149535
0.3500000000000001        0.47999999999999987      0.052096765121586945     0.021294357637176242     -0.636024203319721       0.026456025200126465     -0.3640895696548796
0.3600000000000001        0.4699999999999999       0.051985145569262155     0.013933191906528863     -0.6330773432290471      0.031127513360825088     -0.3670367580068614
0.3700000000000001        0.4599999999999999       0.05175257690726758      0.006540752875319855     -0.630206384994608       0.035888438890471885     -0.36990807218717237
0.3800000000000001        0.44999999999999996      0.05139792815650718      -8.76064972177959E-4     -0.6274044669777368      0.04073045889655491      -0.3727103717508271
0.3900000000000001        0.43999999999999995      0.05092022095318558      -0.0083102753319384      -0.624664968941147       0.045645273161122546     -0.37545026709995
0.40000000000000013       0.42999999999999994      0.050318630057851435     -0.015754801043162292    -0.6219812366090309      0.05062462084977404      -0.3781340315866828
0.4100000000000001        0.41999999999999993      0.049592483913553045     -0.02320248910798206     -0.6193464211547735      0.05566027665730555      -0.38076257806915237
0.42000000000000004       0.4099999999999999       0.048741267651481124     -0.030645656967623225    -0.616843986977301       0.06074350814616003      -0.38327291848833056
0.43000000000000005       0.3999999999999999       0.04776473275173303      -0.03801454004488436     -0.6140846955219104      0.06586841903702823      -0.38465515503287406
0.44000000000000006       0.3899999999999999       0.04666093341410763      -0.05315859093565534     2.90402748569943         0.07521947781469196      0.31415111524438544
0.45000000000000007       0.3799999999999999       0.04580487560188273      -0.01477441848573724     -0.049818577070141146    0.057508215247345        -0.2587379389023038
0.46                      0.3699999999999999       0.04506102086657884      -0.016496348145776718    -0.19827826392713632     0.059670561851979276     -0.2940700124220257
0.47000000000000003       0.3599999999999999       0.04428100314809981      -0.017850808329491485    -0.2015204221120257      0.06196218675386822      -0.29824581717491583
0.48                      0.34999999999999987      0.04346478163170086      -0.019164707765618516    -0.19986393355782184     0.06426030624146706      -0.30019108713236164
0.49                      0.33999999999999986      0.04261256795144421      -0.020445980948013087    -0.19792733795793538     0.06656400604018575      -0.3021390093547325
0.5                       0.32999999999999985      0.041724670009748166     -0.021689682883504924    -0.1958873990054144      0.06886998531763933      -0.30418012524000915
0                         0.8299999999999998       0                        0.21727469582834383      -0.981546366663494       0                        0
0.010000000000000009      0.8299999999999998       0.002123669639950266     0.20745931848153448      -0.9631576943682418      -0.00644304266230402     -0.036920204446573734
0.019999999999999962      0.8199999999999996       0.004276097899302647     0.20423944597826993      -0.930702054599557       -0.012150479046544219    -0.06942722154955305
0.029999999999999943      0.8099999999999997       0.00644955359591062      0.20094187697938076      -0.9020609131370634      -0.017170205956594797    -0.09810044578578925
0.03999999999999998       0.7999999999999997       0.008636473630546006     0.19754067756661686      -0.8767198738315471      -0.021547440980946853    -0.12345997257347857
0.04999999999999999       0.7899999999999997       0.010829507030179727     0.19401646554766128      -0.8542280599687615      -0.02532424909714659     -0.14596094003641452
0.06                      0.7799999999999997       0.013021540544505434     0.1903550039105858       -0.8341961785883427      -0.028539413361276633    -0.16599572360536285
0.07                      0.7699999999999997       0.015205711535308999     0.1865460824757028       -0.8162909615759872      -0.031228508448482795    -0.1838997730792471
0.08000000000000002       0.7599999999999998       0.017375412330520017     0.18258264119975154      -0.8002283104341359      -0.03342408491294435     -0.1999587076111311
0.09000000000000005       0.7499999999999997       0.01952428900514764      0.17846008846513306      -0.785766378669905       -0.03515590647230238     -0.21441542091588417
0.10000000000000006       0.7399999999999997       0.021646236658319135     0.17417577322798272      -0.7726991818178135      -0.03645120553760017     -0.22747661066512137
0.11000000000000004       0.7299999999999996       0.023735392613682297     0.16972857701900446      -0.7608509666409304      -0.037334936922346795    -0.23931850988441283
0.12                      0.7199999999999996       0.025786128516453698     0.1651185986497936       -0.750071382945066       -0.03783001886115778     -0.2500917864518897
0.12999999999999995       0.7099999999999996       0.027793041982667473     0.16034691038391857      -0.7402314105797814      -0.03795755606801565     -0.2599256661396794
0.1399999999999999        0.6999999999999996       0.02975094823531748      0.15541536914128362      -0.73121995663098        -0.037737042886641814    -0.2689313702837808
0.1499999999999999        0.6899999999999996       0.03165487200929246      0.15032647009794275      -0.7229410279977628      -0.037186546480119764    -0.2772049674299524
0.15999999999999992       0.6799999999999995       0.0335000399017103       0.14508323298395776      -0.715311388246846       -0.03632287102871157     -0.28482973325753846
0.16999999999999993       0.6699999999999996       0.03528187327197218      0.13968911363711456      -0.7082586171344474      -0.035161704398154026    -0.29187810267990244
0.17999999999999994       0.6599999999999996       0.03699598174644958      0.13414793509162903      -0.7017195025301817      -0.033717748921617385    -0.29841328592044647
0.18999999999999995       0.6499999999999997       0.038638157349134006     0.12846383379174486      -0.6956387054824377      -0.03200483794594322     -0.30449060895705315
0.19999999999999996       0.6399999999999997       0.04020436925692785      0.1226412175196705       -0.6899676491592572      -0.03003603969715618     -0.31015862839990405
0.20999999999999996       0.6299999999999997       0.04169075916313105      0.11668473238990673      -0.6846635910928853      -0.02782374988514391     -0.31546006184316866
0.21999999999999997       0.6199999999999997       0.04309363722273885      0.11059923684817585      -0.6796888452793155      -0.025379774309735925    -0.32043256755810035
0.22999999999999998       0.6099999999999997       0.04440947854678341      0.10438978106369934      -0.675010126768484       -0.022715402574584598    -0.325109401116606
0.24                      0.5999999999999998       0.04563492020900632      0.09806159045436535      -0.6705979962816855      -0.019841473866022863    -0.3295199716430943
0.24999999999999997       0.5899999999999997       0.04676675872588556      0.0916200523584676       -0.6664263863449378      -0.016768435620999583    -0.3336903162654738
0.25999999999999995       0.5799999999999998       0.04780194796994156      0.08507070508402936      -0.6624721937677123      -0.013506395787708368    -0.33764350812559124
0.26999999999999996       0.5699999999999998       0.04873759747597592      0.07841922873989526      -0.6587149259460148      -0.010065169279658503    -0.34140001040896095
0.27999999999999997       0.5599999999999998       0.04957097110024644      0.07167143739442183      -0.6551363907345831      -0.006454319140059894    -0.34497798676892444
0.2899999999999999        0.5499999999999998       0.05029948599341641      0.06483327222272406      -0.6517204214521826      -0.0026831928581512177   -0.3483935766663535
0.29999999999999993       0.5399999999999998       0.05092071184937315      0.057910795399219506     -0.6484526301851474      0.0012390457724209547    -0.3516611422749065
0.30999999999999994       0.5299999999999999       0.05143237039365754      0.05091018457440087      -0.6453201839633779      0.0053033889079758265    -0.3547934926535409
0.32                      0.5199999999999999       0.05183233507727133      0.043837727838689666     -0.6423115995605713      0.009500960705519082     -0.3578020892196934
0.33000000000000007       0.5099999999999999       0.05211863094404085      0.03669981913643561      -0.6394165538388279      0.01382299686876376      -0.3606972356594724
0.3400000000000001        0.4999999999999999       0.052289434642509236     0.029502954132835768     -0.6366257075471822      0.0182608273978504       -0.363488254431104
0.3500000000000001        0.4899999999999999       0.05234307455649465      0.022253726575829802     -0.6339305413712282      0.022805862247555098     -0.3661836509124896
0.3600000000000001        0.47999999999999987      0.05227803103196583      0.014958825212999472     -0.6313232040577204      0.027449579589332807     -0.3687912654461343
0.3700000000000001        0.4699999999999999       0.052092936681689635     0.0076250313400003655    -0.6287963730492265      0.03218351635937422      -0.3713184127857403
0.3800000000000001        0.4599999999999999       0.05178657675312159      2.59217050729843E-4      -0.6263431288730317      0.03699926075772142      -0.3737720077153881
0.3900000000000001        0.44999999999999996      0.05135788954912437      -0.0071316557449816464   -0.6239568455680455      0.04188844634753863      -0.3761586751154482
0.40000000000000013       0.43999999999999995      0.05080596689540808      -0.014540535477729044    -0.6216310660782938      0.046842747469112656     -0.3784848276154662
0.4100000000000001        0.42999999999999994      0.05013005465309386      -0.02196028548466744     -0.6193564424186206      0.05185388203955288      -0.3807554823490591
0.42000000000000004       0.41999999999999993      0.049329552912411735     -0.029384090047518185    -0.617030820917762       0.05691382820406865      -0.38290803308956356
0.43000000000000005       0.4099999999999999       0.04840401064499356      -0.03682169742179209     -0.6133222664482219      0.062010493436793546     -0.3834544273483971
0.44000000000000006       0.3999999999999999       0.04735405323145607      -0.0450797172365105      -0.25351572653448784     0.06612942929453336      -0.5065162885130121
0.45000000000000007       0.3899999999999999       0.04636585580939358      -0.007196514290431111    3.113632900070229        0.05331936578147678      0.019564112511261555
0.46                      0.3799999999999999       0.045643008225938524     -0.017195300197449637    -0.19984222346568004     0.056709700818924125     -0.29022074353304106
0.47000000000000003       0.3699999999999999       0.0448857452053784       -0.0185415782608489      -0.20260310097671663     0.058985668345242326     -0.29688427995301936
0.48                      0.3599999999999999       0.044092416002278444     -0.019866005041563994    -0.20135326513127438     0.06126654342625559      -0.2986861476197191
0.49                      0.34999999999999987      0.043263148737362964     -0.02116184846252578     -0.19969313237390907     0.06355214984371749      -0.30037228747210065
0.5                       0.33999999999999986      0.042398215358015225     -0.02242453633782926     -0.1979248145858037      0.06583908400280647      -0.3021424203515153
0                         0.8399999999999997       0                        0.21063570752183433      -0.9803682427332394      0                        0
0.010000000000000009      0.8399999999999999       0.0020573386630816826    0.2008321283054628       -0.9608141926347358      -0.006823135655246379    -0.0392789821522328
0.019999999999999962      0.8299999999999998       0.004151025236860206     0.1980118837474085       -0.926572605918814       -0.012864027361181057    -0.07358004494322756
0.029999999999999943      0.8199999999999996       0.006272818127030563     0.19510466490485617      -0.8965892659327466      -0.018176857891342796    -0.10359893239519843
0.03999999999999995       0.8099999999999997       0.008414673959833354     0.19208224681887653      -0.8702542952069052      -0.02281246251970387     -0.1299530455139918
0.04999999999999996       0.7999999999999997       0.010568796650084866     0.1889239659740195       -0.8470398048946777      -0.02681779734170686     -0.1531757489067129
0.06                      0.7899999999999997       0.012727664140507272     0.1856149872623477       -0.8264958173695902      -0.03023583983810907     -0.17372087091476374
0.07                      0.7799999999999997       0.014884040207578136     0.1821449525746517       -0.8082418939079616      -0.03310573187566057     -0.1919714984787788
0.08000000000000002       0.7699999999999997       0.017030976562162015     0.17850694147731716      -0.7919575484103234      -0.03546304601077793     -0.20824991034419327
0.09000000000000005       0.7599999999999998       0.019161808852974173     0.17469667781422493      -0.7773729714115802      -0.03734010361744533     -0.22282711383900278
0.10000000000000006       0.7499999999999997       0.021270149020999725     0.1707119261139094       -0.7642607195927553      -0.03876630382796764     -0.2359313424335312
0.11000000000000004       0.7399999999999997       0.02334987564356113      0.16655203283784403      -0.7524285708201432      -0.03976844105726296     -0.2477553314086549
0.12                      0.7299999999999996       0.02539512335059226      0.16221757754229627      -0.7417135238711126      -0.040371000118217815    -0.2584624080850517
0.12999999999999995       0.7199999999999996       0.0274002720172896       0.15771010728166046      -0.7319768272483316      -0.04059642447049372     -0.26819152435530214
0.1399999999999999        0.7099999999999996       0.029359936181556467     0.1530319340671933       -0.723099891425818       -0.040465356802113495    -0.2770613860935782
0.1499999999999999        0.6999999999999996       0.031268954962683        0.14818598016286377      -0.7149809399070364      -0.03999685308649825     -0.2851738302782678
0.15999999999999992       0.6899999999999996       0.03312238264264807      0.14317565975315705      -0.7075322687170456      -0.03920857218859797     -0.29261658453719974
0.16999999999999993       0.6799999999999995       0.03491547999491113      0.13800478833237428      -0.7006780025233184      -0.03811694344789518     -0.29946552385092673
0.17999999999999994       0.6699999999999996       0.036643706395078815     0.13267751327004595      -0.6943522541024549      -0.03673731469959818     -0.30578651972166426
0.18999999999999995       0.6599999999999996       0.03830271271489797      0.12719826058106326      -0.688497610713666       -0.03508408305947097     -0.31163695958662174
0.19999999999999996       0.6499999999999997       0.039888334979897216     0.12157169410844482      -0.6830638850757396      -0.03317081058842075     -0.3170669996382003
0.20999999999999996       0.6399999999999997       0.04139658875777379      0.11580268421337703      -0.6780070807022867      -0.031010326707536784    -0.32212060209712945
0.21999999999999997       0.6299999999999997       0.04282366423666227      0.1098962837360995       -0.6732885308545065      -0.02861481899815388     -0.3268363978789921
0.22999999999999998       0.6199999999999997       0.0441659219479531       0.10385770950043272      -0.6688741783581236      -0.02599591379264332     -0.3312484078867328
0.24                      0.6099999999999997       0.045419889086143986     0.09769232802287364      -0.6647339696651215      -0.02316474775999877     -0.3353866496389628
0.25                      0.5999999999999998       0.04658225637751551      0.09140564438759657      -0.6608413416785197      -0.020132031508233606    -0.3392776509197133
0.25999999999999995       0.5899999999999997       0.04764987544969688      0.08500329348212698      -0.6571727838004335      -0.01690810607217741     -0.3429448880035044
0.26999999999999996       0.5799999999999998       0.0486197566550952       0.07849103297246218      -0.6537074609988167      -0.013502993021288656    -0.3464091628703727
0.27999999999999997       0.5699999999999998       0.04948906730249258      0.07187473754329998      -0.6504268862365734      -0.009926438810973659    -0.3496889309006974
0.2899999999999999        0.5599999999999998       0.05025513025276328      0.06516039404794505      -0.6473146329414021      -0.0061879539129614525   -0.3528005886454366
0.29999999999999993       0.5499999999999998       0.050915422836564236     0.05835409730882102      -0.6443560797040391      -0.002296847182421402    -0.3557587292601738
0.30999999999999994       0.5399999999999998       0.05146757605398853      0.051462046392069194     -0.6415381812748819      0.001737744132076946     -0.3585763717097734
0.32                      0.5299999999999998       0.05190937401855691      0.04449054124296542      -0.6388492609253655      0.005906828374791395     -0.3612651686391928
0.33000000000000007       0.5199999999999999       0.05223875361055938      0.037445979628842        -0.6362788206236019      0.01020153713228078      -0.3638355963829554
0.3400000000000001        0.5099999999999999       0.05245380430767309      0.030334854375939635     -0.633817366400308       0.014613106228662964     -0.3662971298174398
0.3500000000000001        0.4999999999999999       0.052552768163975666     0.02316375092651768      -0.6314562472168745      0.019132859758378196     -0.36865840367136116
0.3600000000000001        0.4899999999999999       0.052534039911935664     0.015939345263271232     -0.6291875065169279      0.023752196847182105     -0.3709273611104891
0.3700000000000001        0.4799999999999999       0.052396167165661596     0.008668402267170045     -0.6270037464730724      0.028462580824317296     -0.37311138957056755
0.3800000000000001        0.4699999999999999       0.05213785070757663      0.001357774574376247     -0.6248980054492677      0.0332555304804063       -0.3752174433316213
0.3900000000000001        0.4599999999999999       0.05175794484465926      -0.0059855980025969036   -0.6228636502899008      0.03812261307407949      -0.37725215171917625
0.40000000000000013       0.44999999999999996      0.05125545782432709      -0.01335468842563059     -0.6208943027063469      0.04305543873232476      -0.3792219117182185
0.4100000000000001        0.43999999999999995      0.05062955230657235      -0.020742380175267527    -0.6189842611956919      0.0480456551997861       -0.38113300917802917
0.42000000000000004       0.42999999999999994      0.049879546044846325     -0.028141413220699185    -0.6171202465735632      0.05308495873858954      -0.38299151759053984
0.43000000000000005       0.41999999999999993      0.04900491335316392      -0.03554536681587761     -0.6140889815972059      0.05816881510560812      -0.3843334556939908
0.44000000000000006       0.4099999999999999       0.04800510125335612      -0.04318637840859196     -0.5788727205014084      0.0634931589154708       -0.34160265793980216
0.45000000000000007       0.3999999999999999       0.046899499361780304     -0.031547175135838046    0.05999319759530408      0.056522096960772705     0.7735558801567777
0.46                      0.3899999999999999       0.04619542896580904      -0.017743220787871383    -0.15002977411620577     0.053706463131081295     -0.2784581368698582
0.47000000000000003       0.3799999999999999       0.04546078030653668      -0.019235510912178455    -0.2026300565891006      0.05601927605818835      -0.2955607429794327
0.48                      0.3699999999999999       0.044690182392936324     -0.020569714614784296    -0.2026069849016494      0.05828666892958645      -0.2973958714210312
0.49                      0.3599999999999999       0.043883693738960075     -0.021878390283400773    -0.20123684031943867     0.06055684784416915      -0.2988269923630469
0.5                       0.34999999999999987      0.043041547958004335     -0.02315830457932444     -0.19973796092892826     0.06282743562741055      -0.30032896998545766
0                         0.8499999999999999       0                        0.20360335398922355      -0.9790334994256162      0                        0
0.010000000000000009      0.8499999999999998       0.001987081864920958     0.19381314387016418      -0.9581610671672414      -0.007228202073126973    -0.041951712707628985
0.019999999999999962      0.8399999999999997       0.0040185979711191006    0.19141983183007358      -0.921935667803216       -0.01362139290932013     -0.07824643498935302
0.02999999999999997       0.8299999999999998       0.006085726956513847     0.18892853642962767      -0.8904917068373877      -0.019241339149165215    -0.10972971700248056
0.03999999999999995       0.8199999999999996       0.008179883600975222     0.1863084882599398       -0.8630989085033036      -0.024145571928623877    -0.13714191243501267
0.04999999999999996       0.8099999999999997       0.01029277349300598      0.1835377042830364       -0.8391342123087497      -0.02838679858665738     -0.1611131918513422
0.06                      0.7999999999999997       0.01241642047142104      0.18060083211779732      -0.8180741693973346      -0.03201286131901221     -0.18217184474627857
0.07                      0.7899999999999997       0.014543176477702202     0.17748750593131446      -0.7994823666485331      -0.03506698462031854     -0.20075750517310098
0.08000000000000002       0.7799999999999997       0.01666572041767532      0.17419110910683144      -0.7829959645126223      -0.03758815659162246     -0.21723512062987993
0.09000000000000005       0.7699999999999997       0.0187770504396655       0.1707078490919487       -0.7683132002013622      -0.03961155575781744     -0.23190781357527612
0.10000000000000006       0.7599999999999998       0.0208704725207218       0.16703606733944554      -0.7551825368441314      -0.04116897569338929     -0.245027984015195
0.11000000000000004       0.7499999999999997       0.022939587229701547     0.1631757246143526       -0.7433935706778243      -0.042289223651263086    -0.2568065720964796
0.12                      0.7399999999999997       0.024978275855753584     0.1591280166095237       -0.7327695598688706      -0.04299848297985576     -0.26742064236884744
0.12999999999999995       0.7299999999999996       0.0269806866424836       0.15489508634534843      -0.72316135106189        -0.04332063655642715     -0.27701953201426477
0.1399999999999999        0.7199999999999996       0.028941221574687835     0.15047980856958687      -0.7144424680669772      -0.043277552339313075    -0.2857298114217883
0.1499999999999999        0.7099999999999996       0.03085452397369162      0.1458856278672891       -0.7065051474945676      -0.04288933397439387     -0.29365928095330673
0.15999999999999992       0.6999999999999996       0.03271546703408732      0.14111643696888576      -0.6992571374237286      -0.04217454009938004     -0.3009001935009792
0.16999999999999993       0.6899999999999996       0.034519143355877344     0.13617648524483728      -0.6926191072848269      -0.041150376089371665    -0.30753185849209785
0.17999999999999994       0.6799999999999995       0.036260855476397534     0.13107030993850222      -0.6865225461441469      -0.03983286178404577     -0.31362275263859374
0.18999999999999995       0.6699999999999996       0.03793610737583905      0.12580268456867083      -0.6809080510164449      -0.0382369783967651      -0.319232237474921
0.19999999999999996       0.6599999999999997       0.03954059691204155      0.12037858031715669      -0.6757239270687885      -0.0363767974198439      -0.3244119628716362
0.20999999999999996       0.6499999999999997       0.04107020913011246      0.11480313723994806      -0.6709250374938165      -0.034265593963381136    -0.32920701948887654
0.21999999999999997       0.6399999999999997       0.04252101038743496      0.10908164290015954      -0.666471853784742       -0.03191594660755426     -0.3336568899503618
0.22999999999999998       0.6299999999999997       0.04388924323285905      0.10321951659065531      -0.6623296670830996      -0.02933982553755854     -0.33779623832879224
0.24                      0.6199999999999997       0.04517132197908427      0.09722229774172231      -0.6584679293825957      -0.026548670452024137    -0.3416555694299177
0.25                      0.6099999999999997       0.04636382890862945      0.09109563743514837      -0.6548596994609852      -0.02355345950203347     -0.3452617830988629
0.26                      0.5999999999999998       0.047463511055840645     0.08484529219527381      -0.6514811734841714      -0.020364770315012833    -0.34863864375505627
0.26999999999999996       0.5899999999999997       0.048467277509797006     0.07847711942114453      -0.6483112840525848      -0.01699283399202356     -0.35180718136916767
0.27999999999999997       0.5799999999999998       0.04937219718556257      0.07199707397548183      -0.6453313545911215      -0.013447582825354187    -0.35478603714307155
0.2899999999999999        0.5699999999999998       0.050175497013899714     0.06541120556793345      -0.6425247986427394      -0.009738692369333224    -0.35759176424801353
0.29999999999999993       0.5599999999999998       0.0508745605022912       0.058725656665580495     -0.6398768554083745      -0.005875618406815164    -0.36023909234586426
0.30999999999999994       0.5499999999999998       0.05146692662290043      0.0519466607466077       -0.6373743548740549      -0.0018676292780257508   -0.36274116255287936
0.32                      0.5399999999999998       0.05195028898596818      0.04508054077405088      -0.6350055070677172      0.002276166013953418     -0.36510973827080306
0.33000000000000007       0.5299999999999998       0.05232249526013255      0.038133707826132124     -0.6327597113588581      0.006546793549539798     -0.36735539605695067
0.3400000000000001        0.5199999999999999       0.05258154680429236      0.03111265985759326      -0.6306273826980942      0.010935393746386524     -0.3694876995211871
0.3500000000000001        0.5099999999999999       0.05272559847894864      0.024023980607422057     -0.6285997926750042      0.015433203792075911     -0.3715153583830215
0.3600000000000001        0.4999999999999999       0.052752958608456225     0.016874338689282897     -0.626668924085152       0.020031542935373015     -0.37344637402361514
0.3700000000000001        0.4899999999999999       0.052662089069291006     0.009670486922541022     -0.624827338476166       0.02472180031775517      -0.37528817200814046
0.3800000000000001        0.4799999999999999       0.05245160548325305      0.0024192619650784675    -0.6230680567713307      0.029495425021101696     -0.377047721488907
0.3900000000000001        0.4699999999999999       0.0521202774984227       -0.0048724156863388934   -0.621384453766268       0.034343918004038354     -0.3787316410564472
0.40000000000000013       0.4599999999999999       0.051667029144550874     -0.012197541269965306    -0.6197701712547996      0.03925882559752769      -0.3803462918056084
0.4100000000000001        0.44999999999999996      0.051090939252178405     -0.019549024956081684    -0.6182191488270519      0.044231734397188305     -0.38189784662824877
0.42000000000000004       0.43999999999999995      0.050391241909449616     -0.026919688606936276    -0.6167333869282174      0.049254259623314534     -0.3833919777883352
0.43000000000000005       0.42999999999999994      0.04956732831157613      -0.034301318561255734    -0.6156621595542902      0.05431730162056514      -0.3849036236072152
0.44000000000000006       0.41999999999999993      0.04861882851946501      -0.041602484626567904    -0.625057538483702       0.05940705512714928      -0.3892695256663501
0.45000000000000007       0.4099999999999999       0.04754346048110555      -0.056247320161406655    2.784602835670057        0.06867032065346668      0.23196407235616334
0.46                      0.3999999999999999       0.04671809966637477      -0.018309112290560314    -0.1018982429902735      0.051010286182788356     -0.29193323875847454
0.47000000000000003       0.3899999999999999       0.04600619928870751      -0.019925271294546132    -0.20117403415622448     0.05306259443706707      -0.29381673135571873
0.48                      0.3799999999999999       0.04525820851577967      -0.02127517892754316     -0.20357032351978432     0.055318391750541096     -0.29629461336992335
